,Başlık,İçerik,Kategori
377,"Rekabet Kurulu'ndan bilişim firmalarına 91,6 milyon lira ceza","Rekabet Kurulunun, bilişim sektöründe faaliyet gösteren bazı teşebbüslerin iş gücü piyasasına yönelik centilmenlik anlaşmaları yoluyla Rekabetin Korunması Hakkında Kanun'u ihlal edip etmediğinin tespitine yönelik yürüttüğü soruşturma tamamlandı.",Ekonomi
378,Türkiye ile Türkmenistan arasında doğal gaz ve hidrokarbon alanında anlaşmalar imzalandı,"Türkiye ile Türkmenistan arasında doğal gaz alanında mutabakat zaptı, hidrokarbon alanında niyet beyanı imzalandı.",Ekonomi
379,"Doğu ve Güneydoğu'ya nisanda iki yeni ""turistik"" tren seferi başlayacak","Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, yemekli ve yataklı vagonlara sahip iki yeni turistik trenin, nisan ayında, Ankara-Diyarbakır ve Ankara-Tatvan hatlarında seferlerine başlayacağını duyurdu.",Ekonomi
380,"SPK'den ""Emeklilik Yatırım Fonlarına İlişkin Rehber""de değişiklik duyurusu","Sermaye Piyasası Kurulu (SPK), ""Emeklilik Yatırım Fonlarına İlişkin Rehber""de değişikliğe gitti.",Ekonomi
381,Yıllık gelir vergisi beyannamesi verme dönemi başladı,Geçen yıl elde edilen kazançlara ilişkin yıllık gelir vergisi beyanname verme dönemi başladı.,Ekonomi
382,Ticaret Bakanlığı'ndan işletmelere kredi müjdesi,Ticaret Bakanlığı'na bağlı kredi ve kefalet kooperatifleri aracılığıyla esnaf ve sanatkarlara Halkbank’tan kullandırılan genel işletme kredilerinde şahıs üst limiti 650 bin liradan 750 bin liraya yükseltildi.,Ekonomi
383,BIST 100 endeksi dünya endekslerini geride bıraktı,"Borsa İstanbul'da BIST 100 endeksi, yıl başından bu yana da yüzde 23,07 değer kazancıyla küresel pay piyasalarını geride bıraktı.",Ekonomi
384,Kira beyannamesi için süreç başladı: İşte 10 soruda merak edilenler,"Kira geliri elde eden mülk sahipleri 1 Mart-1 Nisan tarihleri arasında beyannamelerini verebilecek. Bu yıl ""kira bildirim formu"" ile kiracıları da sürece dahil eden GİB, bu uygulamayla vergi kayıp ve kaçağının önlenmesini planlıyor.",Ekonomi
385,"Otomobil yakıntında dizel ve LPG, benzini tahtından etti","Türkiye'de son 20 yılda benzin kullanan otomobil sayısı hızla azalırken, dizel ve LPG'li araç sayısında ciddi bir artış yaşandı. Benzinli araçlar, geçen yıl yüzde 28,7 seviyesine gerileyerek tahtını dizel ve LPG'li araçlara kaptırdı.",Ekonomi
386,Gübre ve mazot desteği ödemeleri bugün yapılacak,"Tarım ve Orman Bakanı İbrahim Yumaklı, 8 milyar 998 milyon 174 bin 300 lira mazot ve gübre destek ödemesinin bugün çiftçilerin hesaplarına aktarılacağını duyurdu.",Ekonomi
387,Depremzede esnafa faiz indirimli kredi desteği,"Deprem bölgesindeki KOBİ'ler ve mikro işletmeler, son 5 yılda diğer kamu kurum ve kuruluşlarının faiz veya hibe niteliğindeki desteklerinden faydalanmış olsalar bile, faiz indirimli KOSGEB kredilerinden yararlanabilecek.",Ekonomi
388,Dış ticaret açığındaki azalış 6 aydır sürüyor,"Türkiye'de geçen yılın ikinci yarısından sonra düşüş trendine giren yıllıklandırılmış dış ticaret açığı, ocakta 98,2 milyar dolara gerileyerek Eylül 2022'den sonraki en düşük seviyeyi gördü.",Ekonomi
389,TCMB Ödeme Sistemleri yenilenmiş haliyle devreye alındı,"Türkiye Cumhuriyet Merkez Bankası (TCMB) Ödeme Sistemleri, yeni teknolojiler ve mimariyle yenilenerek devreye alındı.",Ekonomi
390,SPK yatırım fonlarına ilişkin esaslarda değişikliğe gitti,"Serbest fonlar, portföy ve işlem sınırlamalarına tabi olmaksızın fonun Kamuyu Aydınlatma Platformu (KAP) sayfasında yer alan yatırım stratejileri ve limitler dahilinde yatırım yapabilecek.",Ekonomi
391,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,27 yükselişle 9.218,30 puandan başladı.",Ekonomi
392,Şubat enflasyonu pazartesi günü açıklanacak,"Şubat ayı enflasyon rakamları pazartesi günü açıklanacak. Ekonomistler, ocak ayında TÜFE'nin yüzde 4,04 artacağını tahmin ediyor.",Ekonomi
393,Küresel piyasalar pozitif seyrediyor,"Küresel piyasalarda, ABD'de çekirdek kişisel tüketim harcamaları fiyat endeksindeki yavaşlamanın devam ettiğine işaret eden verilerin ardından risk iştahı artarken, bugün gözler yoğun veri gündemine çevrildi.",Ekonomi
394,"Moody's, G20 ekonomik büyümesinin bu yıl yavaşlamasını bekliyor","Uluslararası kredi derecelendirme kuruluşu Moody's, geçen yıl yüzde 2,9 olan G20 ekonomik büyümesinin 2024'te yüzde 2,4'e düşmesini beklediğini bildirdi.",Ekonomi
395,Cevdet Yılmaz: Küresel düzeyde üst sıralardaki konumumuzu sürdürüyoruz,"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, 2023 yılı büyüme rakamını değerlendirdi. Türkiye'nin küresel düzeyde üst sıralardaki konumunu koruduğunu vurgulayan Yılmaz milli gelire ilişkin de ""Tarihimizde ilk defa bir trilyon dolar seviyesini geçtik"" dedi.",Ekonomi
396,Mart ayında doğal gazda tarifede değişikliğine gidilmedi,"Boru Hatları ile Petrol Taşıma AŞ (BOTAŞ), mart itibarıyla mesken ve sanayi abonelerinin kullandığı gazın ve elektrik üretim amaçlı gazın satış tarifesinde değişiklik yapılmadığını aktardı.",Ekonomi
397,"Bakan Şimşek, G20 Bakanlar ve Merkez Bankası Başkanları toplantısına katıldı","Hazine ve Maliye Bakanı Mehmet Şimşek, katıldığı G20 Bakanlar ve Merkez Bankası Başkanları toplantısına ilişkin, ""Gerçekleştirdiğim ikili görüşmelerde Türkiye ekonomisine ilişkin gelişmeleri değerlendirirken çok taraflı kalkınma bankaları ve ülkelerle ilişkilerimizi ve işbirliğimizi güçlendirecek hususlarda görüş alışverişinde bulunduk"" dedi.",Ekonomi
398,Borsa İstanbul günü yükselişle kapattı,"Borsa İstanbul'da BIST 100 endeksi, günü yüzde 1,45 değer kazanarak 9.193,69 puandan tamamladı.",Ekonomi
399,"Almanya'da enflasyon şubatta yüzde 2,5 oldu","Almanya'da yıllık enflasyon şubat ayında yüzde 2,5 seviyesinde belirlendi.",Ekonomi
400,"Ham çelik üretimi yüzde 24,7 arttı","Türkiye'nin ham çelik üretimi, ocakta geçen yılın aynı ayına göre yüzde 24,7 artarak 3,2 milyon ton oldu.",Ekonomi
401,"Bankaların kredi hacmi 12,2 trilyon lira oldu","Bankacılık sektörünün kredi hacmi, geçen hafta 150 milyar 917 milyon lira artarak 12 trilyon 203 milyar 83 milyon liraya yükseldi.",Ekonomi
402,Ekonomistler bu yıl da pozitif büyüme bekliyor,"Ekonomistler, ekonomi politikalarının kararlı şekilde uygulanmasıyla bu yılın da pozitif büyümeyle kapatılacağını bildirdi.",Ekonomi
403,TCMB PPK Toplantı Özeti yayımlandı,"Türkiye Cumhuriyet Merkez Bankası (TCMB) PPK Toplantı Özeti'nde, enflasyon görünümünde belirgin ve kalıcı bir bozulma öngörülmesi durumunda para politikası duruşunun sıkılaştırılacağı belirtildi.",Ekonomi
404,Riskli konutlar için kredi sınırı muafiyeti getirildi,"Bankacılık Düzenleme ve Denetleme Kurulu (BDDK), kentsel dönüşüm kapsamındaki riskli konutlar için kredi sınırı muafiyeti getirdi.",Ekonomi
405,Türkiye büyüme ivmesini sürdürüyor,"Türkiye, 2023 yılı büyüme rakamlarıyla, Ekonomik İşbirliği ve Kalkınma Örgütü'ne üye ülkeler arasında ikinci, G20 ülkeleri arasında üçüncü ülke oldu.",Ekonomi
406,Türkiye’nin küresel yumuşak güç endeksi 10 basamak yükseldi,"Türkiye, küresel yumuşak güç endeksinde bu yıl 10 basamak birden atlayarak 18. sıraya yükseldi.",Ekonomi
407,Son 3 yılda yaklaşık 10 bin hurda araç ekonomiye kazandırıldı,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığınca 3 yılda Ömrünü Tamamlamış Araç Bertaraf Takip Sistemi (ÖTA) üzerinden hurdaya ayrılan 9 bin 836 araç, çevre lisanslı tesislerde ekonomiye kazandırıldı.",Ekonomi
408,Hizmet Üretici Fiyat Endeksi ocakta arttı,"Hizmet Üretici Fiyat Endeksi, ocakta aylık bazda yüzde 15,25, yıllık bazda yüzde 80,68 artış gösterdi.",Ekonomi
409,"Brent petrolün varil fiyatı 82,11 dolar","Brent petrolün varili uluslararası piyasalarda 82,11 dolardan işlem görüyor.",Ekonomi
410,Bakan Şimşek: Ekonomideki dengelenme ve cari açıktaki iyileşme devam ediyor,"Hazine ve Maliye Bakanı Mehmet Şimşek, 2023 yılı büyüme rakamlarına ilişkin, ""Göstergeler ekonomideki dengelenmenin ve cari açıktaki iyileşmenin devam ettiğine işaret ediyor. 2024 yılında net dış talebin büyümeye pozitif katkı verdiği ılımlı bir dengeli bir büyüme bekliyoruz"" dedi.",Ekonomi
411,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,42 yükselişle 9.100,27 puandan başladı.",Ekonomi
412,"Türkiye ekonomisi 2023'te yüzde 4,5 büyüdü","Türkiye ekonomisi 2023'te yüzde 4,5, son çeyrekte ise yüzde 4 büyüdü.",Ekonomi
413,Küresel piyasalar karışık seyir izliyor,"Küresel pay piyasalarında, ABD büyüme verilerinin ardından karışık bir seyir izlenirken, yurt içinde gözler GSYH başta olmak üzere yoğun veri gündemine çevrildi.",Ekonomi
414,"Cumhurbaşkanlığı Yatırım Ofisi Başkanı Dağlıoğlu, Türkiye'deki yatırım potansiyelini Londra'da anlattı","Cumhurbaşkanlığı Yatırım Ofisi Başkanı Burak Dağlıoğlu, İngiltere'nin başkenti Londra'da katıldığı zirve kapsamında yaptığı sunumda Türkiye'deki yatırım potansiyelini anlatarak, Cumhurbaşkanı Recep Tayyip Erdoğan'ın liderliğinde 2003'ten bu yana çok büyük atılımlar ve başarılar gerçekleştirildiğini bildirdi.",Ekonomi
415,Bakan Bolat'tan esnafa finansman destek kredisi müjdesi,"Ticaret Bakanı Ömer Bolat, Türkiye Esnaf ve Sanatkarlar Kredi ve Kefalet Kooperatifleri Birlikleri Merkez Birliği (TESKOMB) finansman destek kredisinin yarın sabah itibarıyla hazır olduğunu belirterek, ""Esnaf başına limit daha önce 500 bin liraydı, birkaç ay önce 650 bin liraya çıkarılmıştı, bugün söylüyorum 750 bin liraya çıkarıldı"" dedi.",Ekonomi
416,İstanbul Havalimanı Avrupa'nın en yoğunu oldu,"İstanbul Havalimanı, 12-18 Şubat'ta günlük ortalama 1302 uçuşla Avrupa'nın en yoğun havalimanı oldu.",Ekonomi
417,Bitcoin'de yükseliş sürüyor: Kasım 2021'den beri ilk kez 60 bin doları geçti,"Kripto para birimi Bitcoin'in fiyatı, spot Bitcoin borsa yatırım fonlarına (ETF) ilginin devam etmesiyle 60 bin doların üzerine çıkarak Kasım 2021'den bu yana en yüksek seviyeye ulaştı.",Ekonomi
418,"ABD ekonomisi 2023'ün son çeyreğinde yüzde 3,2 büyüdü","ABD ekonomisi, 2023'ün dördüncü çeyreğinde yüzde 3,2 ile beklentilerin altında büyüdü.",Ekonomi
419,"AB, gaz ihalesinde talebin 3 katı teklif aldı","Avrupa Birliği (AB), üye ülkelerin ortak doğal gaz alımı için kurulan platform çerçevesinde düzenlenen ihaleye tedarikçilerden talebin 3 katı kadar teklif geldiğini duyurdu.",Ekonomi
420,Bakan Bolat: Dış ticaret açığındaki düşüş eğilimi sürüyor,"Ticaret Bakanı Ömer Bolat, geçen yılın ikinci yarısında başlayan dış ticaret açığındaki düşüş eğiliminin sürdüğünü belirterek, ""Önümüzdeki dönemde uygulamaya koyduğumuz politikaların etkisiyle dış ticaretteki bu olumlu eğilim devam edecektir."" dedi.",Ekonomi
421,Büyüme rakamları yarın açıklanacak,Türkiye ekonomisinin 2023 yılının son çeyreği ve senenin tamamına ilişkin büyüme rakamları yarın duyurulacak.,Ekonomi
422,Elektrik üretimi geçen yıl aralıkta yüzde arttı,"Türkiye'nin lisanslı elektrik üretimi geçen yıl aralıkta önceki senenin aynı ayına göre yüzde 3,3 artarak 26 milyon 900 bin 587 megavatsaat oldu. Üretimde en büyük pay, yüzde 25,3 ile hidroelektrik santrallerinin oldu.",Ekonomi
423,Turizm amaçlı konutlar için plaket basılacak,Turizm amaçlı konutların dış cephelerinde kullanılmak üzere 30 bin plaket basılacak.,Ekonomi
424,Türkiye'de 700 milyon dolardan fazla erken aşama teknoloji yatırımı oldu,"Yatırım Ofisi Başkanı Burak Dağlıoğlu, 2023'te Türkiye'de 700 milyon doların üzerinde erken aşamada teknoloji yatırımı olduğunu belirterek, ""Uluslararası yatırımcının gündeminde Türkiye'ye yatırım yaparak buradan çevre ülkelerde büyüyebilecek teknoloji şirketlerini tespit etmek arzusu var"" dedi.",Ekonomi
425,Türkiye balıkçılıkta rekor kırdı,"Tarım ve Orman Bakanlığı Balıkçılık ve Su Ürünleri Genel Müdürü Mustafa Altuğ Atalay, balık yetiştiriciliği ve avcılık ürünlerinde geçen yıl rekor kırıldığını belirterek, ""Geçen sene 1 milyon tona yakın balık elde edildi. Bu yıl 575 bin ton üzerinde yetiştiricilik hedefimiz var."" dedi.",Ekonomi
426,Türkiye'nin ocakta ihracatı artarken ithalatı azaldı,"Türkiye'nin ihracatı ocakta geçen yılın aynı ayına göre yüzde 3,5 artarak 19 milyar 991 milyon dolar, ithalatı yüzde 22 azalarak 26 milyar 218 milyon dolar olarak gerçekleşti.",Ekonomi
427,"Enerji ithalatı ocakta yüzde 25,7 azaldı","Türkiye'nin enerji ithalatı için ödediği tutar, ocakta geçen yılın aynı ayına göre yüzde 25,7 azalarak 6 milyar 534 milyon 699 bin dolar oldu.",Ekonomi
428,Menkul satış sözleşmesi ödemelerine bazı istisnalar getirildi,Taşıt satış sözleşmeleri dışında kalan menkul satış sözleşmelerinde ödeme yükümlülüklerinin Türk lirasıyla yapılması ve kabul edilmesi zorunluluğuna bazı istisnalar getirildi.,Ekonomi
429,Hazine ve Maliye Bakanlığı'ndan 1212 kumar sitesi için suç duyurusu,"Hazine ve Maliye Bakanlığı, erişime engellendiği halde farklı isimlerle faaliyete devam eden 1212 yasa dışı kumar ve bahis sitesiyle ilgili Ankara Cumhuriyet Başsavcılığı'na suç duyurusunda bulundu.",Ekonomi
430,Borsa yükselişini sürdürüyor,"Borsa İstanbul'da BIST 100 endeksi güne yüzde 0,06 yükselişle 9.184,63 puandan başladı.",Ekonomi
431,"Şubat ayında 4,2 milyar liralık kaçak eşya ve uyuşturucu ele geçirildi",Gümrük Muhafaza ekipleri tarafından yürütülen başarılı operasyonlar sonucunda şubat ayında 4 milyar 200 milyon lira değerinde kaçak eşya ve uyuşturucu madde ele geçirildi.,Ekonomi
432,"Brent petrolün varil fiyatı 82,36 dolar","Brent petrolün varili uluslararası piyasalarda 82,36 dolardan işlem görüyor.",Ekonomi
433,"Apple, elektrikli otomobil çalışmalarını iptal ediyor","ABD'li teknoloji devi Apple, elektrikli otomobil üretmeye yönelik çalışmalarını sonlandıracak ve bu birimdeki birçok çalışan, üretken yapay zeka projelerine odaklanacak.",Ekonomi
434,Lufthansa'nın yer hizmetleri personeli 3 günlük greve gidecek,"Almanya'da hava yolu şirketi Lufthansa'nın yer hizmetleri çalışanları, dördüncü toplu sözleşme görüşmelerinde anlaşma sağlanamaması nedeniyle yeniden uyarı grevine gidecek.",Ekonomi
435,"Rus Duması, uluslararası ödemelerde dijital varlıkların kullanılmasını onayladı","Rusya'da parlamentonun alt kanadı Devlet Duması, dijital finansal varlıkların uluslararası ödemelerde kullanılmasına izin veren yasayı kabul etti.",Ekonomi
436,"Polonya'da binlerce çiftçi, AB'nin tarım politikalarını protesto etti","Polonya'da binlerce çiftçi, Avrupa Birliği'nin (AB) tarım politikaları ile Ukrayna'dan ucuz tahıl ve gıda ürünü ithal edilmesini protesto etti.",Ekonomi
437,İstanbul havalimanlarından taşınan yük miktarı yüzde 17 arttı,"İstanbul'da hizmet veren iki havalimanından ocak ayında düzenlenen seferlerle taşınan bagaj, kargo ve posta yükü geçen yıla kıyasla yüzde 17 artış gösterdi.",Ekonomi
438,LPG ithalatı geçen yıl aralıkta azaldı,"Türkiye'nin LPG ithalatı, geçen yıl aralıkta önceki yılın aynı ayına göre yüzde 2,7 azalarak 355 bin 727 ton oldu.",Ekonomi
439,Bitcoin'in fiyatı Aralık 2021'den bu yana en yüksek seviyeye çıktı,"Kripto para birimi Bitcoin'in fiyatı, spot Bitcoin borsa yatırım fonlarına (ETF) ilginin devam etmesiyle 56 bin doların üzerine çıkarak Aralık 2021’den bu yana en yüksek seviyeye ulaştı.",Ekonomi
440,Teknoloji endeksi tarihi zirveyi gördü,"Borsa İstanbul'da BIST 100 endeksi, rekor tazelemeye devam ederken, teknoloji endeksi de BIST 100 endeksi eşliğinde tarihi zirveyi gördü.",Ekonomi
441,Doğal gaz ithalatı arttı,"Türkiye'nin doğal gaz ithalatı, geçen yıl aralıkta önceki yılın aynı ayına göre yüzde 4,4 artarak 6 milyar 63 milyon 120 bin metreküp oldu. En fazla doğal gaz ithalatı 2 milyar 123 milyon 540 bin metreküple Rusya'dan yapıldı.",Ekonomi
442,"Piyasalar, büyüme, ihracat ve enflasyon verilerine odaklandı","Ekonomide gözler bu hafta açıklanacak 2023 yılı büyüme rakamları ve dış ticaret verileriyle, 4 Mart Pazartesi günü açıklanacak şubat ayı enflasyon rakamlarına çevrildi.",Ekonomi
443,Yerli kart TROY'a talep artıyor,"Türkiye Ödeme ve Elektronik Para Kuruluşları Birliği (TÖDEB) Yönetim Kurulu Başkanı Ufuk Bilgetekin, ""Kredi kartı kullanan her birey, TROY logolu kartları, çalışmış olduğu bankalardan istiyor. Gelecek dönemde TROY teşvikleriyle beraber bunun terse döneceğini ve gelecek 5 yıl içinde ciddi bir büyüme sağlayacağını düşünüyorum."" ifadelerini kullandı.",Ekonomi
444,Girişimciye destek çok,Çoğunlukla ekonomik olmak üzere bir değer ortaya çıkaran faaliyetlere ‘girişimcilik’ adı veriliyor. 1-7 Mart tarihleri ise Türkiye’de ‘Girişimcilik Haftası’ olarak kutlanıyor. Bir fikri olan için destek bulmak kolay.,Ekonomi
445,Ramazan öncesi kırmızı et sektörüne yakın takip,"Rekabet Kurumu Başkanı Birol Küle, kırmızı et sektöründe faaliyet gösteren firmaları uyararak, en ufak bir suiistimalin tespiti halinde soruşturma açılacağını, bu hataya düşen şirketlere cirolarının yüzde 10'una kadar öngörülen en ağır para cezasını vermekten çekinmeyeceklerini söyledi.",Ekonomi
446,PTT'den TSK personeline yurt içi gönderimlerde yüzde 30 indirim,Ulaştırma ve Altyapı Bakanlığı'na bağlı faaliyetlerini sürdüren PTT AŞ ile Milli Savunma Bakanlığı arasında yapılan iş birliği çerçevesinde Türk Silahlı Kuvvetleri (TSK) personeli ve ailelerine yurt içi kargo gönderimlerinde yüzde 30 indirim uygulanacak.,Ekonomi
447,Yeni Ulusal İstihdam Stratejisi mart ayında belli olacak,"Çalışma ve Sosyal Güvenlik Bakanlığı, 2024-2028 dönemine ait Ulusal İstihdam Stratejisi'ni oluşturmak için çalışmalara başladı. Mart ayında belirlenmesi planlanan yeni strateji ile iş gücü piyasasında önemli dönüşümler ve iyileştirmelerin hayata geçirilmesi hedefleniyor.",Ekonomi
