,Başlık,İçerik,Kategori
257,Ahilik Müzesi'yle geçmişe yolculuk,"Cumhuriyet tarihinin ilk külliye alanında yer alan Ahilik Müzesi, Türk kültürünün önemli bir parçası olan Ahilik geleneğini tanıtmak amacıyla kurulduğu andan itibaren ziyaretçilere benzersiz bir deneyim sunuyor.",Kültür Sanat
258,İzmir'de 8 bin 200 yıl öncesine ait atölye bulundu,"İzmir'in Bornova ilçesinde kazı çalışmalarının sürdüğü Yeşilova Höyüğü'nde, İzmirlilerin köy yaşantısını, zevk, yeme ve içme kültürünü gösteren 8 bin 200 yıl öncesine ait atölye bulundu.",Kültür Sanat
259,Mersin'de tarihi eser niteliğinde 6 obje ele geçirildi,"Mersin'de tarihi eser niteliği taşıdığı değerlendirilen 6 obje ele geçirildi, 1 şüpheli gözaltına alındı.",Kültür Sanat
260,Enver Paşa’nın ıslak imzalı belgesi Tarihi Alan Başkanlığı’na bağışlandı,"Çanakkale Savaşları sırasında şehit olan Yüzbaşı Mehmet Fazıl Çerkeş’in şehit haberinin ailesine bildirildiği, Enver Paşa’nın ıslak imzasının yer aldığı belge Çanakkale Savaşları Gelibolu Tarihi Alan Başkanlığı’na bağışlandı.",Kültür Sanat
261,Sanatçı Can Gürzap için AKM'de tören düzenlendi,Vefat eden sinema ve tiyatro sanatçısı Can Gürzap için Atatürk Kültür Merkezi'nde (AKM) tören düzenlendi.,Kültür Sanat
262,Konya'daki otellerde Şebiarus öncesi rezervasyonlar arttı,"Düşünce adamı ve mutasavvıf Mevlana Celaleddin-i Rumi'nin vefatının 750'nci yılında düzenlenen törenlere yurt içi ve yurt dışından katılmak isteyen binlerce turist, günler öncesinden konaklayacakları otellerde rezervasyon yaptırıyor.",Kültür Sanat
263,"CSO Ada Ankara, 3 yılda 1 milyonu aşkın sanatsevere ev sahipliği yaptı","Kültür ve Turizm Bakan Yardımcısı Batuhan Mumcu, CSO Ada Ankara'nın açıldığı günden bugüne yaklaşık 1000'den fazla konser ve etkinliğe ev sahipliği yaptığını ve 1 milyondan fazla sanatseveri ağırladığını söyledi.",Kültür Sanat
264,Kahve tutkunlarının tercihi: Türk kahvesi,"Türkiye'de birçok insanın kahve tercihinde ilk sırayı, kendine özgü tadı, kokusu ve bol köpüğüyle Türk kahvesi alırken, filtre kahve de vatandaşlarca tercih ediliyor.",Kültür Sanat
265,"Kültür ve Turizm Bakanlığı, engelli bireyler için ""Kitap Artı"" mobil uygulaması başlattı","Kültür ve Turizm Bakanlığı 3 Aralık Dünya Engelliler Günü'nde işitme ve görme engellilere yönelik ""Kitap Artı"" mobil uygulamasını hayata geçirdi.",Kültür Sanat
266,Aizanoi'deki 2 bin yıllık baraj kalıntıları turizme kazandırılacak,Kütahya'nın Çavdarhisar ilçesindeki Aizanoi Antik Kenti'nde geçmişte Roma yerleşimini su baskınlarına karşı koruyan ve sulama amaçlı kullanılan 2 bin yıllık barajın kalıntılarının turizme kazandırılması için çalışma başlatıldı.,Kültür Sanat
267,"""Gılgameş"" oyununun prömiyeri yarın yapılacak","Krom Sanat'ın yeni oyunu ""Gılgameş"", Akün Sahnesi'nde yarın ilk kez sahnelenecek.",Kültür Sanat
268,Batman'ın Gercüş Mezrone üzümüne coğrafi işaret,Batman Ticaret Borsası tarafından tescil süreci başlatılan Gercüş Mezrone üzümü tescillendi.,Kültür Sanat
269,Elvis Presley'in evinde çekilen ilk klipte Türk imzası,"Efsane sanatçı Elvis Presley’in evinde ilk klip, Türk yapımcı tarafından çekildi. Klipte Elvis Presley’in eşi Priscilla Ann Presley de rol aldı.",Kültür Sanat
270,Oyuncu Can Gürzap hayatını kaybetti,Tiyatro ve sinema sanatçısı Can Gürzap 79 yaşında yaşamını yitirdi.,Kültür Sanat
271,"Şekerliği kemaneye, tencereyi cümbüşe dönüştürüyor","Burdur'da yaşayan İngilizce öğretmeni Arif Sarıca, evindeki farklı obje ile eşyalardan geleneksel ve modern müzik enstrümanları yapıyor.",Kültür Sanat
272,"Çehov'un ""Martı"" oyunu TRT İstanbul Radyosu'nda yorumlandı","Anton Çehov'un 4 büyük oyunundan biri kabul edilen ""Martı"", TRT İstanbul Radyosu tarafından ""Arkası Yarın"" radyo uyarlaması olarak kayda alındı.",Kültür Sanat
273,Tunceli Müzesi'ne 3 yılda 298 eser kazandırıldı,"Tunceli'deki yüzey araştırmaları, arkeolojik kazılar ve bağışların yanı sıra kaçakçılıkla mücadele kapsamında elde edilen tarihi eserler Tunceli Müzesi'nde sergileniyor.",Kültür Sanat
274,"George Orwell'ın ""1984"" adlı eseri İstanbul'da sahnelenecek","Nilüfer Belediyesi Kent Tiyatrosu, Şehir Tiyatroları Buluşmaları kapsamında George Orwell'ın unutulmaz eseri ""1984""ü sahneleyecek.",Kültür Sanat
275,Hasankeyf'teki kazılarda şifa tası ve iki okçu yüzüğü bulundu,"Batman'ın Hasankeyf ilçesinde yürütülen kazı çalışmalarında, ilk kez sağlık alanında kullanılan şifa tası ile iki zihgir (okçu yüzüğü) bulundu.",Kültür Sanat
276,‘Turistik Doğu Ekspresi’ seferlerine 11 Aralık'ta başlıyor,"Seyahatseverlerin gözdesi haline gelen 'Turistik Doğu Ekspresi' seferlerinin bilet satışları devam ediyor. ‘Turistik Doğu Ekspresi’nin ilk seferi 11 Aralık’ta yapılacak. Turistik Doğu Ekspresi'ni, ilk seferine Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu uğurlayacak.",Kültür Sanat
277,"İngiltere'de sanatçılardan, kültür kurumlarının ""Filistinlilerin sesini bastırmasına"" tepki","Aralarında Olivia Coleman, Amiee Lou Wood ve Siobhan McSweeney gibi oyuncu, tiyatrocu, şair, yazar, tasarımcı ve yönetmenlerin bulunduğu 1300'ün üzerinde sanatçı ve kültür-sanat sektörü çalışanı yayımladıkları mektupta, Batı ülkelerindeki kültür kurumlarının ""Filistinlilerin sesini bastırdığını"" belirterek, tepki gösterdi.",Kültür Sanat
278,"""Sadık Ahmet"" Yunanistan'ın gündeminde","Türkiye’de 29 Aralık’ta vizyona girecek olan TRT ortak yapımı “Sadık Ahmet” filmi Yunanistan’da gündem oldu. Yunan Çözümü Partisi milletvekili Parashos Papadakis, Yunanistan Dışişleri Bakanı’ndan Batı Trakya Türk azınlığının lideri, merhum Doktor Sadık Ahmet'in hayatını anlatan filmin gösterilmemesi için girişimde bulunulmasını istedi.",Kültür Sanat
279,"Bakan Güler, Tabii orijinal yapımı ""Hür"" dizisinin özel gösterimine katıldı","Milli Savunma Bakanı Yaşar Güler, Türk Hava Kuvvetlerinin seçkin bir filosunun hikayesini konu alan TRT'nin uluslararası dijital içerik platformu ""Tabii""nin orijinal yapımı ""Hür"" dizisinin özel gösterimine katıldı.",Kültür Sanat
280,11. Boğaziçi Film Festivali'nde yarışacak filmler ve belgeseller belli oldu,11'inci kez düzenlenecek Boğaziçi Film Festivali'nin Kısa Film ve Belgesel Yarışması'nda 20 kısa film ve 10 belgesel yer alacak.,Kültür Sanat
281,"""Yedi Uyuyanlar"" ve ""Zeus"" mağaraları turizme katkı sağlıyor","Selçuk'taki Efes Antik Kenti yakınlarında Panayır Dağı eteklerinde bulunan ""Yedi Uyuyanlar Mağarası"", Meryem Ana Evi ile bölgedeki inanç turizmi noktaları arasında yer alıyor.",Kültür Sanat
282,Sinemalarda bu hafta,"Sinema salonlarında bu hafta komediden drama, animasyondan korkuya, üçü yerli, 6 film vizyona girecek.",Kültür Sanat
283,Van'daki mağaralar doğası ve tarihiyle ilgi çekiyor,"Van'ın Çatak ilçesindeki Curuh Mağarası ile Gevaş ilçesinde ana kayaya oyulan 3 katlı, 8 odalı yaşam alanı, hem doğaseverler hem de arkeoloji meraklıları tarafından ziyaret ediliyor.",Kültür Sanat
284,"TRT ortak yapımı ""Nasreddin Hoca Zaman Yolcusu: Dinozorlar Çağı"" filminin galası yapıldı","TRT, tarihte iz bırakmış bilge insanlarımızı beyaz perdeye taşımaya devam ediyor. TRT ortak yapımı “Nasreddin Hoca Zaman Yolcusu: Dinozorlar Çağı” filmi, vizyona girmek için gün sayıyor. Çocuklara zamanda yolculuk yaptıracak filmin galası İstanbul’da yapıldı. Gelenekle geleceği buluşturan film, 1 Aralık’ta seyirciyle buluşacak.",Kültür Sanat
285,Denizli’nin zamanı unutturan kaset dükkanı,"Denizli’nin meşhur sokaklarından birinde dolaşırken hoş bir türkü çalındı kulağımıza. Sesi takip ettiğimizde de 39 yıllık bir kaset dükkanında bulduk kendimizi. Yıllar önce olduğu gibi sadece kaset satışı yapan, içeri girdiğiniz anda zamanı ve teknolojiyi unutturan nadir yerlerden birini ziyaret ettik…",Kültür Sanat
286,"""Hür"" dizisinin ön gösterimi yapıldı","TRT’nin uluslararası dijital platformu TABİİ, 'Hür' adlı orijinal dizisini izleyicisiyle buluşturuyor. Milli Savunma Bakanlığı’nın katkılarıyla çekilen 'Hür', Türk Hava Kuvvetleri’nin özel görevlerde vazife alan seçkin pilotlarından oluşan Hür Filosunun hikayesini anlatıyor.",Kültür Sanat
287,"Piyanist Büşra Kayıkçı'nın yeni albümü ""Places"" müzikseverlerle buluştu","Dünya çapında geniş bir dinleyici kitlesine ulaşan besteci ve piyanist Büşra Kayıkçı'nın yeni albümü ""Places"" (Mekanlar) dinleyicilerin beğenisine sunuldu.",Kültür Sanat
288,Bursa'nın 3 milyon yıllık Oylat Mağarası'nı yılda 300 bin kişi geziyor,"Bursa'daki Oylat ve Balıkesir'deki Avcılar mağaraları, sarkıt ve dikitleriyle Güney Marmara'daki yer altı jeolojik oluşumların en güzel örneklerini barındırıyor.",Kültür Sanat
289,İngiltere ve Yunanistan 2 bin 500 yıllık heykeller için masada,"İngiltere İşçi Partisi lideri Keir Starmer'ın, 1800'lerin başında Yunanistan'dan kaçırılan ve British Museum'da sergilenen antik eserlerin Atina'ya dönüşü için yapılacak bir kiralama anlaşmasına karşı çıkmayacağı ifade edildi.",Kültür Sanat
290,Dev buz kütleleri testere ve ütüyle sanat eserine dönüşüyor,"Türkiye'nin önemli kış turizm merkezlerinden Erzurum'da kurulan ""Ata Buz Müzesi""nde, Atatürk Üniversitesi öğrencilerince dev buz kütleleri, testere ve ütü yardımıyla sanat eserine dönüştürülüyor.",Kültür Sanat
291,"TRT Genel Müdür Yardımcısı Varol: ""Tabii"" kendimizi temsil edebileceğimiz bir platform olacak","Türkiye Radyo Televizyon Kurumu (TRT) Genel Müdür Yardımcısı Ziyad Varol, TRT'nin yerli uluslararası dijital platformu ""Tabii"" ile ilgili, ""Kendimizi temsil edebileceğimiz bir platform olacak"" dedi.",Kültür Sanat
292,Antik dünyanın fabrika kenti: Laodikeia,"Antik çağdan bu yana Denizli’de ana geçim kaynağı tekstil… Günümüzde 185 ülkeye tekstil ihracatı yapan ilin tekstille olan ilişkisi tesadüf değil. Çünkü antik dünyanın tekstil devi, bugünün Denizli’sinde bulunan Laodikeia Antik Kenti’ydi.",Kültür Sanat
293,Mersin'in mağaraları turizme katkı sağlıyor,"Mersin'de, bazıları çeşitli keşif hikayeleriyle ortaya çıkarılan mağaralar, ziyaretçilerine tarih, sağlık, spor, inanç ve turizm yönünden mistik yolculuk yaşama fırsatı sunuyor.",Kültür Sanat
294,Meksika Ulusal Dünya Kültürleri Müzesi bünyesinde “Türkiye Salonu” açıldı,"Türk İşbirliği ve Koordinasyon Ajansı Başkanı Serkan Kayalar, Meksika Ulusal Dünya Kültürleri Müzesi bünyesinde kurulan “Türkiye Salonu'nun açılışını gerçekleştirdi.",Kültür Sanat
295,"Devlet Tiyatroları, 24 Kasım'daki temsillerde öğretmenleri ağırlayacak","Devlet Tiyatroları Genel Müdürlüğü, 24 Kasım Öğretmenler Günü'nde saat 20.00'de gerçekleştirilecek temsillerde, öğretmenleri misafir edecek.",Kültür Sanat
296,Sinemalarda bu hafta,"Sinema salonlarında bu hafta komediden drama, animasyondan aksiyona, ikisi yerli, 5 yapım vizyona girecek. 9 Haziran 2017'de PKK'lı teröristlerin hain saldırısı sonucu 22 yaşında şehit olan öğretmen Aybüke Yalçın'ın hayatı beyaz perdeye aktarılıyor.",Kültür Sanat
297,357 yıllık cami yeniden cemaatle buluşacak,"İstanbul'da, iki defa yıkım yaşayan en eski camilerinden Kavak İskele Camii, tarihi vesikalardan yola çıkılarak yeniden inşa edildi.",Kültür Sanat
298,Eski Taş Çağı'ndan kalma Tekkeköy Mağaralarını yılda 300 bin kişi ziyaret ediyor,Samsun'un Tekkeköy ilçesinde bulunan ve Eski Taş Çağı'ndan (Paleolitik Dönem) kalan Tekkeköy Mağaraları Arkeoloji Vadisi'ni son bir yılda 300 bin kişi ziyaret etti.,Kültür Sanat
299,Şehit Aybüke öğretmenin hayatı yarın beyaz perdede,"Şenay Aybüke Yalçın 6 yıl önce Batman'da PKK'lı teröristlerin saldırısı sonucu şehit oldu. Birçok yerde adı yaşatılan Aybüke Öğretmen'in hayatı TRT ortak yapımıyla beyaz perdeye taşındı. Genç öğretmenin ilk görev yeri Batman'da, hayatının beyaz perdeye aktarılmasından memnuniyet duyanlar TRT'ye de teşekkür etti.",Kültür Sanat
300,Medine Müdafaası'nın sembolü: Fahreddin Paşa,"Destansı Medine Müdafaası ile tanınan ""Çöl Kaplanı"" lakaplı Fahreddin Paşa (Ömer Fahreddin Türkkan), vefatının 75. yılında anılıyor.",Kültür Sanat
301,Bayburt'ta 91 parça tarihi eser ele geçirildi,Bayburt'ta Roma ve Bizans dönemine ait olduğu değerlendirilen 91 parça tarihi eser ele geçirildi.,Kültür Sanat
302,İmam hatiplerin kurucusu Mahmut Celalettin Ökten'in vefatının üzerinden 62 yıl geçti,Ömrü boyunca imam hatip okullarının açılması ve yaygınlaşması için mücadele eden Türkiye'nin ilk İmam Hatip Lisesi Müdürü Mahmut Celalettin Ökten vefatının 62. yılında anılıyor.,Kültür Sanat
303,Şehit Aybüke öğretmenin hayatı TRT ortak yapımıyla 24 Kasım'da beyaz perdede,"Batman'da 6 yıl önce PKK'lı teröristlerin saldırısı sonucu 22 yaşında şehit olan öğretmen Aybüke Yalçın'ın hayatı, TRT ortak yapımıyla beyaz perdeye aktarıldı. İlk fragmanı yayımlanan “Aybüke; Öğretmen Oldum Ben!” filminin oyuncuları bu özel projede yer almalarının kendileri için de çok anlamlı olduğunu ifade etti.",Kültür Sanat
304,"""Yargı"" dizisi Uluslararası Emmy Ödülü'ne layık görüldü","Türkiye'de yayınlanan ""Yargı"" isimli dizi, Uluslararası Emmy Ödülü'ne layık görüldü.",Kültür Sanat
305,Adıyaman'da kaçak kazılarda 1900 yıllık oda mezarı bulundu,"Adıyaman'ın Samsat ilçesinde kaçak kazı ihbarına giden ekipler, Roma dönemine ait 1900 yıllık oda mezarı buldu.",Kültür Sanat
306,İlkokulda resimle başladığı sanat serüvenini heykel alanında yüksek lisansla sürdürüyor,"İstanbul'da ilkokul yıllarında öğretmenlerinin resimdeki yeteneğini keşfetmesinin ardından sanat tutkusunun peşinden giden ve üniversitede heykel bölümünde okuyan 25 yaşındaki Emine Erdağ, eserleriyle adından söz ettiriyor.",Kültür Sanat
307,Bu hafta 5 film vizyona giriyor,"Sinema salonlarında bu hafta komediden drama, animasyondan aksiyona 5 yapım vizyona girecek.",Kültür Sanat
308,"Gezici kütüphane, Ardahan Kalesi'nde ziyaretçilerle buluşuyor","Ardahan'da köy çocuklarının kitapla buluşturulması amacıyla hayata geçirilen gezici kütüphane otobüsü, Ardahan Kalesi'ni ziyaret edenlere hizmet veriyor.",Kültür Sanat
309,'Diriliş şairi' Sezai Karakoç'un vefatının üzerinden 2 yıl geçti,"İslam dünyasının yeniden dirilişini amaç edinen ve hayatı boyunca ""diriliş"" kavramı çevresinde zinde bir bilinç uyandırmaya çalışan şair, yazar ve mütefekkir Sezai Karakoç'un vefatının üzerinden 2 yıl geçti.",Kültür Sanat
310,"Düzce'de ""Dionysos Kült Mekanı""nı yansıtan aslanlı mozaik bulundu","Düzce'de yer alan Prusias ad Hypium Antik Kenti'nde yürütülen kazı çalışmalarında ""Dionysos Kült Mekanı""nı yansıtan aslanlı mozaik bulundu.",Kültür Sanat
311,11. Boğaziçi Film Festivali'nin başvuruları uzatıldı,"Boğaziçi Kültür Sanat Vakfı tarafından bu yıl 11. kez düzenlenecek ""Boğaziçi Film Festivali"", 8-16 Aralık'ta sinemaseverlerle buluşacak.",Kültür Sanat
312,Sultan II. Mahmud'un imzasını taşıyan levhanın restorasyonunda sona doğru,200 yıllık Sultan II. Mahmud imzalı devasa levhanın restorasyon sürecinde son aşamaya gelindi.,Kültür Sanat
313,"""Aziz Şehir Şuşa"" kitabının tanıtım toplantısı yapıldı","Şuşa Kültür Günleri etkinlikleri kapsamında ""Aziz Şehir Şuşa"" kitabının tanıtım toplantısı Ankara'da Cumhurbaşkanlığı Millet Kütüphanesi'nde düzenlendi.",Kültür Sanat
314,"""Kudüs Fatihi Selahaddin Eyyubi"" izleyici ile buluştu","TRT'nin yeni dizisi ""Kudüs Fatihi Selahaddin Eyyubi"" izleyici ile buluştu. İlk bölüm izleme etkinliği TRT Genel Müdürü Mehmet Zahid Sobacı’nın ev sahipliğinde düzenlendi. “Gazze bizim insani, vicdani, tarihi ve İslami meselemiz” diyen Sobacı, TRT’nin gerçekleri yansıtmaya devam edeceğinin de altını çizdi.",Kültür Sanat
315,"""Gladyatörler kenti""ndeki kazılarda 1900 yıllık çocuk ayak izlerine rastlandı",Muğla'nın Yatağan ilçesindeki Stratonikeia Antik Kenti'nde yürütülen kazı çalışmalarında 1900 yıllık çocuk ayak izleri gün yüzüne çıkarıldı.,Kültür Sanat
316,Özel tiyatrolara 55 milyon TL destek kararı,"Kültür ve Turizm Bakanlığı, 2023-2024 sanat sezonunda 476 özel tiyatroya toplam 55 milyon TL destek verileceğini açıkladı.",Kültür Sanat
317,Tunca Nehri çevresinde önemli yerleşim yerleri tespit edildi,"Trakya Üniversitesi Edebiyat Fakültesi Arkeoloji Bölümü Öğretim Üyesi Doç. Dr. Ergün Karaca, Tunca Nehri çevresinde yaptıkları yüzey araştırmalarında MÖ 9 ile 8'inci yüzyıllar arasına ve Roma dönemine tarihlenen yoğun yerleşimler tespit ettiklerini aktardı.",Kültür Sanat
318,"TRT yapımı ""Kudüs Fatihi Selahaddin Eyyubi"" dizisinin galası yapıldı","TRT 1'in yeni dizisi ""Kudüs Fatihi Selahaddin Eyyubi""nin ilk bölüm ön gösterimi TRT Genel Müdürü Mehmet Zahid Sobacı ve başrol oyuncularının katılımıyla yapıldı.",Kültür Sanat
319,Antalya Kültür Yolu Festivali sona erdi,"Türkiye Kültür Yolu Festivalleri'nin 11'inci ve son durağı olan Antalya Kültür Yolu Festivali sona erdi. Çok sayıda konser, tiyatro ve tadım gününü de içinde barındıran festival sanatseverler tarafından büyük ilgi gördü.",Kültür Sanat
320,"Sanatçıya mı, yazılımcıya mı? Yapay zeka eserleri kime ait?","İnsan gibi öğreniyor, ilham alıyor, üretiyor dersek bu noktada karşımıza yapay zeka çıkıyor. Hayatımıza her gün teknolojik yenilikler kazandırsa da, yapay zeka hukuksal anlamda birçok soru işareti de biriktiriyor. Bunlardan biri yeni sanat akımı Ganizm ve bu yolla üretilen eserlerin kime ait olacağı...",Kültür Sanat
